;Gemeentenaam;month;koopprijs;Relative_difference %
3616;Terschelling;4;349000.0;-22.271714922049
3617;Terschelling;5;525000.0;50.42979942693411
3618;Terschelling;9;389000.0;-25.90476190476191
3619;Terschelling;12;387500.0;-0.3856041131105381
3620;Texel;1;336000.0;
3621;Texel;2;363964.28571428574;8.32270408163267
3622;Texel;3;372954.54545454547;2.470093933149564
3623;Texel;4;249916.66666666666;-32.99004671947999
3624;Texel;5;414842.1052631579;65.99217282953968
3625;Texel;6;328954.54545454547;-20.703674655717286
3626;Texel;7;343666.6666666667;4.472387269126243
3627;Texel;8;402019.23076923075;16.979407595314466
3628;Texel;9;401000.0;-0.2535278641473293
3629;Texel;10;387200.0;-3.4413965087281784
3630;Texel;11;251187.5;-35.127195247933884
3631;Texel;12;410566.6666666667;63.45027784689392
3632;Teylingen;1;351136.36363636365;
3633;Teylingen;2;287722.22222222225;-18.05969075871988
3634;Teylingen;3;354960.0;23.368990152539084
3635;Teylingen;4;441555.55555555556;24.39586307064332
3636;Teylingen;5;400828.125;-9.22362544036236
3637;Teylingen;6;495945.9459459459;23.730326045844684
3638;Teylingen;7;322461.53846153844;-34.980507231188426
3639;Teylingen;8;334407.8947368421;3.7047383487344376
3640;Teylingen;9;402442.3076923077;20.344738873166968
3641;Teylingen;10;382860.4651162791;-4.865751488285408
3642;Teylingen;11;388000.0;1.3424041790682129
3643;Teylingen;12;443967.39130434784;14.424585387718514
3644;Tholen;1;176253.84615384616;
3645;Tholen;2;203876.4705882353;15.67206902837075
3646;Tholen;3;173462.5;-14.917842407455495
3647;Tholen;4;215816.66666666666;24.416900867142278
3648;Tholen;5;219291.66666666666;1.6101629469457146
3649;Tholen;6;223404.7619047619;1.875627697402349
3650;Tholen;7;279215.625;24.98194873707771
3651;Tholen;8;204108.33333333334;-26.899387047793855
3652;Tholen;9;271945.8333333333;33.23602661985055
3653;Tholen;10;210773.68421052632;-22.494240258436392
3654;Tholen;11;250315.0;18.76008190376308
3655;Tholen;12;271037.037037037;8.27838405091066
3656;Tiel;1;281070.0;
3657;Tiel;2;259988.37209302327;-7.500490236231805
3658;Tiel;3;255723.4693877551;-1.6404205584018228
3659;Tiel;4;252927.77777777778;-1.093247959082777
3660;Tiel;5;262662.1621621622;3.848681418035871
3661;Tiel;6;284250.0;8.21886093532951
3662;Tiel;7;259972.97297297296;-8.540730704319099
3663;Tiel;8;296576.92307692306;14.079905955360793
3664;Tiel;9;257578.37837837837;-13.149554690210897
3665;Tiel;10;283690.4761904762;10.137534825900495
3666;Tiel;11;227644.79166666666;-19.755927402433915
3667;Tiel;12;248883.72093023255;9.329855125640396
3668;Tilburg;1;271482.5842696629;
3669;Tilburg;2;270455.1282051282;-0.37846113307737905
3670;Tilburg;3;262142.76315789475;-3.0734728908260456
3671;Tilburg;4;285677.40425531915;8.977795463019866
3672;Tilburg;5;284212.1076233184;-0.5129200315371008
3673;Tilburg;6;274642.4074074074;-3.36709800857401
3674;Tilburg;7;269886.53225806454;-1.731660887420039
3675;Tilburg;8;287989.25373134325;6.70753050247388
3676;Tilburg;9;272524.7863247863;-5.369807104324553
3677;Tilburg;10;281660.26200873364;3.352163231516103
3678;Tilburg;11;282863.6872586873;0.42726128328187674
3679;Tilburg;12;265654.64480874315;-6.0838641455613685
3680;Tubbergen;1;304833.3333333333;
3681;Tubbergen;2;304800.0;-0.010934937124107424
3682;Tubbergen;3;359666.6666666667;18.000874890638684
3683;Tubbergen;4;285576.92307692306;-20.59955799529479
3684;Tubbergen;5;409846.1538461539;43.51515151515153
3685;Tubbergen;6;404200.0;-1.3776276276276311
3686;Tubbergen;7;279619.04761904763;-30.821611177870455
3687;Tubbergen;8;248785.7142857143;-11.026907356948234
3688;Tubbergen;9;215875.0;-13.228538616135522
3689;Tubbergen;10;371500.0;72.0903300521135
3690;Tubbergen;11;312000.0;-16.016150740242264
3691;Tubbergen;12;391125.0;25.360576923076916
3692;Twenterand;1;237808.6936936937;
3693;Twenterand;2;231625.0;-2.6002807540999817
3694;Twenterand;3;287969.69696969696;24.325827078120653
3695;Twenterand;4;236394.73684210525;-17.909856721146234
3696;Twenterand;5;238421.64705882352;0.8574261186162113
3697;Twenterand;6;241261.0;1.1908956154790484
3698;Twenterand;7;279421.05263157893;15.816917210646952
3699;Twenterand;8;243026.31578947368;-13.025051798832166
3700;Twenterand;9;257171.875;5.820587439090419
3701;Twenterand;10;273353.5714285714;6.292171890324871
3702;Twenterand;11;278033.3333333333;1.7119812557432557
3703;Twenterand;12;264291.6666666667;-4.942452943292153
3704;Tynaarlo;1;328366.63333333336;
3705;Tynaarlo;2;333878.0487804878;1.678433460551898
3706;Tynaarlo;3;307075.75757575757;-8.027569138680246
3707;Tynaarlo;4;334592.5925925926;8.960927177732824
3708;Tynaarlo;5;311480.76923076925;-6.907452189165708
3709;Tynaarlo;6;342165.6862745098;9.85130386043409
3710;Tynaarlo;7;338352.9411764706;-1.1142979120882246
3711;Tynaarlo;8;327234.7826086957;-3.2859648061921765
3712;Tynaarlo;9;343451.2195121951;4.955596949145491
3713;Tynaarlo;10;342317.0731707317;-0.3302205020771831
3714;Tynaarlo;11;349377.358490566;2.0624987396737238
3715;Tynaarlo;12;268166.6666666667;-23.244406041295374
3716;Tytsjerksteradiel;1;219535.7142857143;
3717;Tytsjerksteradiel;2;203026.66666666666;-7.519982647361867
3718;Tytsjerksteradiel;3;194760.0;-4.071714717278518
3719;Tytsjerksteradiel;4;260710.52631578947;33.862459599398996
3720;Tytsjerksteradiel;5;269604.1666666667;3.411308502405719
3721;Tytsjerksteradiel;6;259857.14285714287;-3.6153090399284715
3722;Tytsjerksteradiel;7;294434.7826086957;13.306403422807577
3723;Tytsjerksteradiel;8;234833.33333333334;-20.242665879110067
3724;Tytsjerksteradiel;9;280677.4193548387;19.52196707800087
3725;Tytsjerksteradiel;10;256569.44444444444;-8.58921069098061
3726;Tytsjerksteradiel;11;257370.37037037036;0.3121673072411957
3727;Tytsjerksteradiel;12;239958.33333333334;-6.7653619225787835
3728;Uden;1;275761.36363636365;
3729;Uden;2;346070.5882352941;25.496401552338078
3730;Uden;3;280185.18518518517;-19.03813998932302
3731;Uden;4;280895.8333333333;0.25363516192993263
3732;Uden;5;322325.5813953488;14.749150092536855
3733;Uden;6;284050.0;-11.874819624819622
3734;Uden;7;298697.36842105264;5.156616236948652
3735;Uden;8;313144.23076923075;4.83662190415195
3736;Uden;9;354687.85714285716;13.266610811119062
3737;Uden;10;344862.5;-2.770141955804206
3738;Uden;11;315693.5483870968;-8.458139581109346
3739;Uden;12;280705.8823529412;-11.082794125160401
3740;Uitgeest;1;307250.0;
3741;Uitgeest;2;310250.0;0.9764035801464566
3742;Uitgeest;3;339875.0;9.54875100725221
3743;Uitgeest;4;314388.8888888889;-7.4986718973478865
3744;Uitgeest;5;291600.0;-7.248630500088349
3745;Uitgeest;6;312625.0;7.210219478737989
3746;Uitgeest;7;373607.14285714284;19.506483121037288
3747;Uitgeest;8;303576.92307692306;-18.744347135514328
3748;Uitgeest;9;276571.4285714286;-8.895766592459854
3749;Uitgeest;10;326607.14285714284;18.091425619834702
3750;Uitgeest;11;337343.75;3.2873154729360365
3751;Uitgeest;12;334055.55555555556;-0.9747310997889946
3752;Uithoorn;1;339145.8333333333;
3753;Uithoorn;2;356285.71428571426;5.053837985836274
3754;Uithoorn;3;332750.0;-6.6058540497193174
3755;Uithoorn;4;424400.0;27.543200601051844
3756;Uithoorn;5;373396.5517241379;-12.01777763333225
3757;Uithoorn;6;320274.1935483871;-14.22679398898069
3758;Uithoorn;7;313152.17391304346;-2.223725725896686
3759;Uithoorn;8;440095.2380952381;40.53718120361649
3760;Uithoorn;9;491657.8947368421;11.71624961559925
3761;Uithoorn;10;332879.3103448276;-32.29452554138281
3762;Uithoorn;11;406578.43137254904;22.1398923686116
3763;Uithoorn;12;361833.3333333333;-11.005280798630379
3764;Urk;1;217000.0;
3765;Urk;2;202500.0;-6.682027649769584
3766;Urk;3;265000.0;30.864197530864203
3767;Urk;4;255000.0;-3.7735849056603765
3768;Urk;5;256900.0;0.745098039215697
3769;Urk;6;234333.33333333334;-8.784222135720764
3770;Urk;7;440333.3333333333;87.9089615931721
3771;Urk;8;229000.0;-47.99394398183195
3772;Urk;10;189600.0;-17.205240174672486
3773;Urk;11;255000.0;34.493670886075954
3774;Urk;12;224500.0;-11.960784313725492
3775;Utrecht;1;345303.37078651687;
3776;Utrecht;2;343771.18644067796;-0.44372122471580955
3777;Utrecht;3;338097.8021978022;-1.6503373367665275
3778;Utrecht;4;388435.08860759495;14.888380250500187
3779;Utrecht;5;370358.72340425535;-4.653638595868648
3780;Utrecht;6;378108.1968641115;2.0924236342065194
3781;Utrecht;7;350982.4561403509;-7.174068414472734
3782;Utrecht;8;392486.5525672372;11.825119945678875
3783;Utrecht;9;374318.07780320366;-4.62906936433728
3784;Utrecht;10;369573.01762114535;-1.2676545599683786
3785;Utrecht;11;416238.1930184805;12.626780953249206
3786;Utrecht;12;367649.7975708502;-11.673218907490558
3787;Utrechtse Heuvelrug;1;460861.84210526315;
3788;Utrechtse Heuvelrug;2;456471.4285714286;-0.9526528631180864
3789;Utrechtse Heuvelrug;3;499027.397260274;9.322811029384347
3790;Utrechtse Heuvelrug;4;418114.5833333333;-16.21410254650599
3791;Utrechtse Heuvelrug;5;464962.962962963;11.204674865951937
3792;Utrechtse Heuvelrug;6;445354.8387096774;-4.217136807700417
3793;Utrechtse Heuvelrug;7;396026.3157894737;-11.076229251965186
3794;Utrechtse Heuvelrug;8;478981.48148148146;20.9468821602518
3795;Utrechtse Heuvelrug;9;469960.0;-1.8834718731877031
3796;Utrechtse Heuvelrug;10;464031.25;-1.2615435356200577
3797;Utrechtse Heuvelrug;11;390042.85714285716;-15.944700460829486
3798;Utrechtse Heuvelrug;12;483378.7878787879;23.92966029929
3799;Vaals;1;202666.66666666666;
3800;Vaals;2;239300.0;18.075657894736842
3801;Vaals;3;229933.33333333334;-3.914194177462038
