;Gemeentenaam;month;koopprijs
4421;Zevenaar;10;238754.8780487805
4422;Zevenaar;11;262150.0
4423;Zevenaar;12;235531.25
4424;Zoetermeer;1;266842.27642276423
4425;Zoetermeer;2;325484.81481481483
4426;Zoetermeer;3;300830.5534591195
4427;Zoetermeer;4;300232.49275362317
4428;Zoetermeer;5;275580.4347826087
4429;Zoetermeer;6;255198.25174825176
4430;Zoetermeer;7;281582.8125
4431;Zoetermeer;8;291927.77777777775
4432;Zoetermeer;9;281687.1794871795
4433;Zoetermeer;10;286425.3875
4434;Zoetermeer;11;273301.1811023622
4435;Zoetermeer;12;248680.55555555556
4436;Zoeterwoude;1;406250.0
4437;Zoeterwoude;2;402142.85714285716
4438;Zoeterwoude;3;341666.6666666667
4439;Zoeterwoude;4;329500.0
4440;Zoeterwoude;5;281250.0
4441;Zoeterwoude;6;394071.4285714286
4442;Zoeterwoude;7;289750.0
4443;Zoeterwoude;8;527642.8571428572
4444;Zoeterwoude;9;420250.0
4445;Zoeterwoude;10;426133.3333333333
4446;Zoeterwoude;11;405800.0
4447;Zoeterwoude;12;312500.0
4448;Zuidhorn;1;246724.1379310345
4449;Zuidhorn;2;199272.72727272726
4450;Zuidhorn;3;202416.0
4451;Zuidhorn;4;229370.83333333334
4452;Zuidhorn;5;232179.24528301886
4453;Zuidhorn;6;256239.13043478262
4454;Zuidhorn;7;235652.26923076922
4455;Zuidhorn;8;228437.5
4456;Zuidhorn;9;243416.66666666666
4457;Zuidhorn;10;217354.16666666666
4458;Zuidhorn;11;217781.25
4459;Zuidhorn;12;265218.75
4460;Zuidplas;1;396281.25
4461;Zuidplas;2;322157.8947368421
4462;Zuidplas;3;323015.3846153846
4463;Zuidplas;4;368933.3333333333
4464;Zuidplas;5;349575.0
4465;Zuidplas;6;328931.1111111111
4466;Zuidplas;7;354310.8108108108
4467;Zuidplas;8;387515.1515151515
4468;Zuidplas;9;327197.67441860464
4469;Zuidplas;10;319986.4864864865
4470;Zuidplas;11;385626.98412698414
4471;Zuidplas;12;332029.4117647059
4472;Zundert;1;352857.14285714284
4473;Zundert;2;313000.0
4474;Zundert;3;312320.3125
4475;Zundert;4;276055.55555555556
4476;Zundert;5;364907.4074074074
4477;Zundert;6;330522.7272727273
4478;Zundert;7;368250.0
4479;Zundert;8;287888.8888888889
4480;Zundert;9;415176.4705882353
4481;Zundert;10;335700.0
4482;Zundert;11;310666.6666666667
4483;Zundert;12;357571.4285714286
4484;Zutphen;1;265814.6341463415
4485;Zutphen;2;241238.37209302327
4486;Zutphen;3;299237.1794871795
4487;Zutphen;4;349947.67441860464
4488;Zutphen;5;279485.71428571426
4489;Zutphen;6;237987.2340425532
4490;Zutphen;7;260416.66666666666
4491;Zutphen;8;269340.625
4492;Zutphen;9;277668.26347305387
4493;Zutphen;10;268737.0
4494;Zutphen;11;270447.67441860464
4495;Zutphen;12;302958.3333333333
4496;Zwartewaterland;1;262976.1904761905
4497;Zwartewaterland;2;258571.42857142858
4498;Zwartewaterland;3;236383.33333333334
4499;Zwartewaterland;4;199666.66666666666
4500;Zwartewaterland;5;259673.07692307694
4501;Zwartewaterland;6;202781.25
4502;Zwartewaterland;7;232233.33333333334
4503;Zwartewaterland;8;188500.0
4504;Zwartewaterland;9;258441.17647058822
4505;Zwartewaterland;10;232583.33333333334
4506;Zwartewaterland;11;273694.44444444444
4507;Zwartewaterland;12;264413.04347826086
4508;Zwijndrecht;1;231286.58536585365
4509;Zwijndrecht;2;247365.38461538462
4510;Zwijndrecht;3;228582.08955223882
4511;Zwijndrecht;4;209310.46511627908
4512;Zwijndrecht;5;335438.7755102041
4513;Zwijndrecht;6;311335.3658536585
4514;Zwijndrecht;7;345655.1724137931
4515;Zwijndrecht;8;263281.0344827586
4516;Zwijndrecht;9;254210.52631578947
4517;Zwijndrecht;10;253301.06382978722
4518;Zwijndrecht;11;267469.44444444444
4519;Zwijndrecht;12;269717.1052631579
4520;Zwolle;1;306524.64864864864
4521;Zwolle;2;293940.4761904762
4522;Zwolle;3;295817.7570093458
4523;Zwolle;4;279410.15625
4524;Zwolle;5;298388.41911764705
4525;Zwolle;6;304281.45695364237
4526;Zwolle;7;294831.08108108107
4527;Zwolle;8;288103.47826086957
4528;Zwolle;9;316787.1621621622
4529;Zwolle;10;292721.7878787879
4530;Zwolle;11;297346.2809917355
4531;Zwolle;12;285836.53846153844
